2010-08-24;19.0545
2010-08-25;19.2005
2010-08-26;21.5238
2010-08-27;20.036
2010-08-28;17.9689
2010-08-29;16.9107
2010-08-30;16.4206
2010-08-31;16.692
2010-09-01;17.1797
2010-09-02;18.5622
2010-09-03;18.4135
2010-09-04;18.1519
2010-09-05;18.4887
2010-09-06;18.2449
2010-09-07;17.2821
2010-09-08;16.5091
2010-09-09;16.4831
2010-09-10;16.9548
2010-09-11;17.6767
2010-09-12;17.2138
2010-09-13;16.2692
2010-09-14;16.9757
2010-09-15;16.9135
2010-09-16;16.3519
2010-09-17;15.9054
2010-09-18;15.0946
2010-09-19;14.7134
2010-09-20;15.8194
2010-09-21;16.9355
2010-09-22;17.8858
2010-09-23;17.9565
2010-09-24;16.1204
2010-09-25;14.4675
2010-09-26;13.0688
2010-09-27;13.2951
2010-09-28;14.4822
2010-09-29;15.387
2010-09-30;15.5094
2010-10-01;15.8285
2010-10-02;17.4021
2010-10-03;18.2553
2010-10-04;17.1863
2010-10-05;16.366
2010-10-06;16.812
2010-10-07;17.228
2010-10-08;18.2873
2010-10-09;17.9611
2010-10-10;16.7106
2010-10-11;15.3723
2010-10-12;15.1864
2010-10-13;14.1791
2010-10-14;13.2618
2010-10-15;13.1803
2010-10-16;13.0577
2010-10-17;11.6108
2010-10-18;11.4359
2010-10-19;12.7143
2010-10-20;12.3919
2010-10-21;10.8197
2010-10-22;12.0043
2010-10-23;13.3498
2010-10-24;12.8254
2010-10-25;11.0389
2010-10-26;10.6039
2010-10-27;12.0702
2010-10-28;13.0574
2010-10-29;14.0149
2010-10-30;14.3822
2010-10-31;14.1571
2010-11-01;13.9852
2010-11-02;13.7085
2010-11-03;15.1441
2010-11-04;15.9978
2010-11-05;15.5122
2010-11-06;14.5702
2010-11-07;12.2909
2010-11-08;11.0022
2010-11-09;12.2237
2010-11-10;11.7343
2010-11-11;11.6048
2010-11-12;14.9761
2010-11-13;15.2175
2010-11-14;14.2936
2010-11-15;11.9722
2010-11-16;10.7979
2010-11-17;10.2729
2010-11-18;11.339
2010-11-19;11.0022
2010-11-20;10.8593
2010-11-21;10.4716
2010-11-22;10.0968
2010-11-23;9.5572
2010-11-24;9.103
2010-11-25;8.61325
2010-11-26;7.40605
2010-11-27;6.88362
2010-11-28;7.28233
2010-11-29;7.02808
2010-11-30;6.69703
2010-12-01;6.78298
2010-12-02;6.04283
2010-12-03;5.78936
2010-12-04;6.8072
2010-12-05;8.67091
2010-12-06;10.4179
2010-12-07;10.817
2010-12-08;11.5435
2010-12-09;8.91471
2010-12-10;8.21459
2010-12-11;8.95745
2010-12-12;9.09595
2010-12-13;7.394
2010-12-14;6.37473
2010-12-15;5.70513
2010-12-16;7.10213
2010-12-17;7.1741
2010-12-18;5.99145
2010-12-19;8.11472
2010-12-20;9.29437
2010-12-21;9.46983
2010-12-22;10.1085
2010-12-23;9.66231
2010-12-24;7.38562
2010-12-25;5.91189
2010-12-26;4.71619
2010-12-27;5.99562
2010-12-28;8.44397
2010-12-29;9.40812
2010-12-30;9.95754
2010-12-31;9.35043
2011-01-01;8.34261
2011-01-02;8.08705
2011-01-03;6.70149
2011-01-04;6.67516
2011-01-05;8.42735
2011-01-06;12.104
2011-01-07;13.3638
2011-01-08;13.2217
2011-01-09;10.8777
2011-01-10;9.14775
2011-01-11;10.8415
2011-01-12;11.7825
2011-01-13;13.6412
2011-01-14;12.4286
2011-01-15;12.2308
2011-01-16;11.2364
2011-01-17;11.4423
2011-01-18;11.0665
2011-01-19;9.39056
2011-01-20;8.17849
2011-01-21;7.50108
2011-01-22;6.93162
2011-01-23;6.91522
2011-01-24;7.57112
2011-01-25;8.18884
2011-01-26;8.33621
2011-01-27;8.32751
2011-01-28;7.9806
2011-01-29;7.72885
2011-01-30;7.05677
2011-01-31;6.3033
2011-02-01;6.68884
2011-02-02;7.73774
2011-02-03;9.82684
2011-02-04;11.3881
2011-02-05;11.9703
2011-02-06;10.9657
2011-02-07;10.8785
2011-02-08;10.6121
2011-02-09;10.4797
2011-02-10;11.2393
2011-02-11;12.0894
2011-02-12;10.9422
2011-02-13;10.7538
2011-02-14;10.4183
2011-02-15;10.7211
2011-02-16;10.367
2011-02-17;9.97872
2011-02-18;9.88535
2011-02-19;10.4298
2011-02-20;10.7304
2011-02-21;10.4277
2011-02-22;10.0919
2011-02-23;9.88699
2011-02-24;11.6095
2011-02-25;12.1382
2011-02-26;11.7238
2011-02-27;10.5702
2011-02-28;9.28998
2011-03-01;9.48291
2011-03-02;9.38495
2011-03-03;8.81197
2011-03-04;9.38544
2011-03-05;9.55342
2011-03-06;9.57019
2011-03-07;9.90281
2011-03-08;10.5606
2011-03-09;10.6638
2011-03-10;11.2057
2011-03-11;11.8989
2011-03-12;11.7424
2011-03-13;12.3238
2011-03-14;13.13
2011-03-15;14.1223
2011-03-16;13.263
2011-03-17;11.8527
2011-03-18;11.7321
2011-03-19;11.6615
2011-03-20;10.9868
2011-03-21;11.1983
2011-03-22;11.6544
2011-03-23;12.773
2011-03-24;13.5656
2011-03-25;13.8427
2011-03-26;14.1377
2011-03-27;13.6245
2011-03-28;13.3162
2011-03-29;13.2334
2011-03-30;13.5278
2011-03-31;14.5797
2011-04-01;15.6723
2011-04-02;15.8806
2011-04-03;14.4648
2011-04-04;13.5277
2011-04-05;14.2814
2011-04-06;16.5657
2011-04-07;17.2675
2011-04-08;16.9851
2011-04-09;16.5363
2011-04-10;15.629
2011-04-11;15.4409
2011-04-12;13.8068
2011-04-13;12.6638
2011-04-14;13.5287
2011-04-15;13.4638
2011-04-16;13.4149
2011-04-17;14.3462
2011-04-18;15.688
2011-04-19;16.1617
2011-04-20;16.5605
2011-04-21;16.8004
2011-04-22;16.7325
2011-04-23;15.9403
2011-04-24;16.1004
2011-04-25;16.439
2011-04-26;16.547
2011-04-27;15.8465
2011-04-28;14.5118
2011-04-29;14.6996
2011-04-30;15.9151
2011-05-01;16.3838
2011-05-02;16.1511
2011-05-03;15.1609
2011-05-04;14.9845
2011-05-05;15.6144
2011-05-06;16.9566
2011-05-07;17.7211
2011-05-08;17.7134
2011-05-09;17.694
2011-05-10;17.9126
2011-05-11;17.6645
2011-05-12;16.4978
2011-05-13;16.6103
2011-05-14;15.3469
2011-05-15;14.514
2011-05-16;15.2065
2011-05-17;16.2435
2011-05-18;16.9586
2011-05-19;17.3386
2011-05-20;17.2018
2011-05-21;17.5821
2011-05-22;17.3508
2011-05-23;18.0172
2011-05-24;17.6204
2011-05-25;18.3983
2011-05-26;17.308
2011-05-27;15.4913
2011-05-28;15.7446
2011-05-29;17.6926
2011-05-30;18.1788
2011-05-31;15.3239
2011-06-01;14.7636
2011-06-02;16.5849
2011-06-03;18.5577
2011-06-04;18.8513
2011-06-05;17.7961
2011-06-06;17.1394
2011-06-07;16.4255
2011-06-08;15.637
2011-06-09;15.8391
2011-06-10;15.6832
2011-06-11;15.9237
2011-06-12;16.588
2011-06-13;18.0343
2011-06-14;18.9286
2011-06-15;19.5662
2011-06-16;18.1902
2011-06-17;17.5132
2011-06-18;16.7016
2011-06-19;16.6615
2011-06-20;18.3224
2011-06-21;19.4723
2011-06-22;17.9283
2011-06-23;16.5673
2011-06-24;16.318
2011-06-25;18.5918
2011-06-26;21.3501
2011-06-27;22.2289
2011-06-28;20.6231
2011-06-29;17.7489
2011-06-30;17.4728
2011-07-01;17.7592
2011-07-02;18.1562
2011-07-03;18.2867
2011-07-04;19.1771
2011-07-05;19.9779
2011-07-06;18.8836
2011-07-07;17.7336
2011-07-08;18.5585
2011-07-09;18.8498
2011-07-10;18.7258
2011-07-11;20.1007
2011-07-12;19.9523
2011-07-13;17.9677
2011-07-14;17.4934
2011-07-15;17.8261
2011-07-16;18.2183
2011-07-17;16.8783
2011-07-18;16.622
2011-07-19;16.1652
2011-07-20;16.6895
2011-07-21;17.4466
2011-07-22;17.5638
2011-07-23;16.7532
2011-07-24;16.4197
2011-07-25;17.2771
2011-07-26;17.828
2011-07-27;17.6091
2011-07-28;17.9469
2011-07-29;18.5193
2011-07-30;18.6165
2011-07-31;18.3376
2011-08-01;19.0626
2011-08-02;19.9161
2011-08-03;19.8894
2011-08-04;20.287
2011-08-05;19.9892
2011-08-06;19.2719
2011-08-07;18.1306
2011-08-08;17.721
2011-08-09;16.9957
2011-08-10;17.4596
2011-08-11;18.4989
2011-08-12;19.0214
2011-08-13;19.4839
2011-08-14;19.0238
2011-08-15;19.1543
2011-08-16;19.8026
2011-08-17;20.6745
2011-08-18;20.431
2011-08-19;20.5647
2011-08-20;21.5862
2011-08-21;22.2784
2011-08-22;21.5609
2011-08-23;20.9482
2011-08-24;19.4255
2011-08-25;19.6911
2011-08-26;18.1004
2011-08-27;16.9956
2011-08-28;16.9147
2011-08-29;17.2408
2011-08-30;17.5628
2011-08-31;18.4386
2011-09-01;19.9631
2011-09-02;20.7441
2011-09-03;20.3534
2011-09-04;18.7303
2011-09-05;17.7024
2011-09-06;17.7462
2011-09-07;17.8593
2011-09-08;18.4009
2011-09-09;19.8698
2011-09-10;20.1379
2011-09-11;18.8095
2011-09-12;19.0479
2011-09-13;18.9216
2011-09-14;17.9101
2011-09-15;17.9114
2011-09-16;18.8443
2011-09-17;17.5391
2011-09-18;15.0595
2011-09-19;15.3363
2011-09-20;16.5794
2011-09-21;17.0878
2011-09-22;17.2054
2011-09-23;16.9215
2011-09-24;17.4899
2011-09-25;18.4027
2011-09-26;18.7973
2011-09-27;19.3632
2011-09-28;19.5928
2011-09-29;19.5336
2011-09-30;19.6351
2011-10-01;19.3778
2011-10-02;18.7332
2011-10-03;18.8504
2011-10-04;18.1059
2011-10-05;17.779
2011-10-06;16.8613
2011-10-07;14.4921
2011-10-08;14.0824
2011-10-09;15.7114
2011-10-10;17.0045
2011-10-11;16.9463
2011-10-12;16.5933
2011-10-13;16.4062
2011-10-14;15.1329
2011-10-15;13.9215
2011-10-16;14.0646
2011-10-17;14.5802
2011-10-18;14.7677
2011-10-19;12.7562
2011-10-20;11.2719
2011-10-21;10.4279
2011-10-22;11.7326
2011-10-23;13.744
2011-10-24;14.2885
2011-10-25;13.549
2011-10-26;13.3856
2011-10-27;14.4496
2011-10-28;14.6753
2011-10-29;14.846
2011-10-30;14.8453
2011-10-31;14.5978
2011-11-01;14.3609
2011-11-02;15.3167
2011-11-03;16.4239
2011-11-04;15.0479
2011-11-05;14.634
2011-11-06;14.2991
2011-11-07;13.9085
2011-11-08;13.3253
2011-11-09;14.0615
2011-11-10;13.6833
2011-11-11;13.7592
2011-11-12;14.4989
2011-11-13;13.658
2011-11-14;12.3582
2011-11-15;11.8785
2011-11-16;11.7109
2011-11-17;12.3319
2011-11-18;12.087
2011-11-19;12.5228
2011-11-20;12.7516
2011-11-21;12.9869
2011-11-22;12.9371
2011-11-23;12.0486
2011-11-24;11.1135
2011-11-25;10.6093
2011-11-26;10.9523
2011-11-27;11.2696
2011-11-28;10.559
2011-11-29;11.6004
2011-11-30;11.896
2011-12-01;13.2004
2011-12-02;11.9097
2011-12-03;11.8407
2011-12-04;13.1024
2011-12-05;11.2321
2011-12-06;10.7539
2011-12-07;12.4922
2011-12-08;12.0844
2011-12-09;11.4022
2011-12-10;10.3819
2011-12-11;10.1214
2011-12-12;10.7825
2011-12-13;11.1258
2011-12-14;10.8733
2011-12-15;10.5465
2011-12-16;11.4853
2011-12-17;8.69351
2011-12-18;7.55629
2011-12-19;7.84327
2011-12-20;10.0619
2011-12-21;11.2004
2011-12-22;12.3533
2011-12-23;11.4071
2011-12-24;9.48214
2011-12-25;8.67195
2011-12-26;9.15265
2011-12-27;8.64551
2011-12-28;9.36166
2011-12-29;10.0022
2011-12-30;10.9477
2011-12-31;12.8061
2012-01-01;13.5276
2012-01-02;11.1996
2012-01-03;11.1689
2012-01-04;10.7578
2012-01-05;11.5381
2012-01-06;10.179
2012-01-07;10.2623
2012-01-08;10.6697
2012-01-09;10.0903
2012-01-10;10.1461
2012-01-11;9.25455
2012-01-12;7.85421
2012-01-13;8.29478
2012-01-14;6.92045
2012-01-15;5.87955
